Tweet_Id,Time_Of_Tweet,User_ID,Tweet_Text
1277260012453167105,2020-06-28 15:18:11,1220703944814366721, YAHOO SAY HELLO  FROGCHAN 
1277251627465019399,2020-06-28 14:44:52,802649176299466752, Aforementioned ONE CALL from the WhiteHouse TheResistance Trump LindseyGraham CNN MSNBC Yahoo Google SundayThoughts FBRParty 
1277250634752888835,2020-06-28 14:40:56,1546187432,Many people are not scared  start Many are just ashamed being seen starting small But that  the real path Start small Pursue legit yahoo Hushpuppi WealthManagement
1277242616925556736,2020-06-28 14:09:04,802649176299466752, BREAKING Turns out Houston realtors will stop using the term master  describe bedrooms bathrooms etc because  its slavery roots Boy GeorgeFloyd did indeed ChangeTheWorld TheResistance CNN MSNBC FoxNews Yahoo SundayThoughts FBRParty 
1277240287228641280,2020-06-28 13:59:49,1230431271932878848,FUCK YES   MINS MORE GOODLIFE FREEDOM YAHOO VERYNICE OMIKUNLAYOUT
1277235249609654272,2020-06-28 13:39:48,625585931,Whats trending Hush Puppi Arrest  search and read about  hushpuppi hushpuppiarrest naija naija news trends trend yahoo scammer fraud art illustration illustrator cartoonist caricaturist nigeria nigerian  nigerians comic cartoon caricature 
1277228829019381760,2020-06-28 13:14:17,802649176299466752, Racism  not just confined  the criminal justice arena    AOC perfectly illustrates SYSTEMIC TheResistance SystemicRacism CNN MSNBC FoxNews Yahoo Google SundayThoughts FBRParty
1277224313641250817,2020-06-28 12:56:20,1230431271932878848, YAHOOO YESS WUAAAAH YAHOO GOODLIFE NICERECEIVE
1277213960802979841,2020-06-28 12:15:12,1230431271932878848,JUST  FEW MORE HOURS WITH THIS PFP OMG  CAN  FREE AGAIN independence freedom yahoo
1277213930167971842,2020-06-28 12:15:05,1054271701004046336, fear Yahoo Yahoo people imagine someone like hushpuppi defrauding over    million people globally  fear Yahoo Yahoo people Kai 
1277211832281960450,2020-06-28 12:06:44,16578492, Bloomberg Forbes  Yahoo Finance
1277190315758292995,2020-06-28 10:41:14,802649176299466752, BREAKING says Trump WAS NOT briefed  Russia paying Afghan militants  kill   allied troops SERIOUSLY KayleighMcEnany TheResistance BountyGate CNN MSNBC FoxNews Yahoo SundayThoughts FBRParty 
1277179782199799808,2020-06-28 09:59:23,1261208065057193984,apparently yahoo japan  still living  the past just like  yahoo nostalgia uidesign design  daysofcode 
1277167525927759872,2020-06-28 09:10:41,979691354665177089,This  the kind  unrelenting propaganda   dealing with  msm platforms  what they choose  report amp what they leave out Yahoo 
1277166563385200641,2020-06-28 09:06:51,839177133482098689,Capitalism without bankruptcy  like mathematics without Subtraction bankrupt creditcarddebt nomoneynohoney  lockdownlife facebook instagram twitter google yahoo youtube helo linkedin blogger snapchat bigshotshit 
1277123694662426624,2020-06-28 06:16:31,460189619, Next livecoding session Wed    July     Bucharest time   going  try smth different   GUEST Just like Yahoo Pipes but worse LetsTryItInRust rustlang Stay tuned twitchtv YouTube 
1277064821339566080,2020-06-28 02:22:34,2635650547, Brandcast  our partners instagram Vodafone nokia Apple skype yahoo google Huawei Alibaba Ericsson motorola facebook Samsung telegram Microsoft WhatsApp ooredoo Amazon Canada Turkey Russia Indian Japan lebara Dubai china Qatar USA   Business 
1276986722954424320,2020-06-27 21:12:14,1206842498905264130,  finally official WashingtonDC becomes tha   state  america Yahoo  Yahoonews 
1276976604854525952,2020-06-27 20:32:02,1563858332,Join Free Orientation Class    July   digitalmarketingclasses digitalmarketingcourse seo smm seocourse smmcourse google facebook instagram linkedin twitter pinterest youtube blogger tumblr onlineleads quora yahoo bing yandex conversions businessleads 
1276962303456563203,2020-06-27 19:35:12,18761245,Anyone having trouble opening emails Been like  all day yahoo
1276959790791643143,2020-06-27 19:25:13,22161314,MULTI SEARCH ENGINE The most popular search engines google bing yahoo duckduckgo ask arranged together  one search box  offer books information reference news and online tools 
1276956128505716736,2020-06-27 19:10:40,291707304,Fact that left wing dipshit yahoo hates  makes  want  see  even more Envisioning leftist Liberal heads exploding like  kalaidascope 
1276950937958076417,2020-06-27 18:50:02,1256619543717445635, yahoo fuck you
1276940390705184769,2020-06-27 18:08:08,2474114197,How many  you remeber the importance   ASL and Yahoo groups 
1276939533674639361,2020-06-27 18:04:43,16859939, Worse Leftist Yahoo says Anthem  replaced MSM cheered when Babylon destroyed cultural symbols amp when statue  Hussein toppled Decried Taliban amp ISIS destruction  cultural symbols amp criticized Trump  remarks   symbols ALL Leftists Time  ban Democrat Party 
1276935814254133248,2020-06-27 17:49:57,22828899,Cyclical Innovation All    Silicon Valley could use more macro economic insight  make Innovation work Lets not just BMW Citro  DataGeneral Global Google Lexus Mercedes Michelin MSN MySpace SiliconValley VentureCapital Yahoo 
1276923245418201090,2020-06-27 17:00:00,96206175,Keep your customers updated right from the phone  their hands with  new FREE dynamic website This offer  only good until the end  June  get online TODAY yahoo smallbusiness COVID  payitforward webhosting websitedesign YSB
1276916477161926656,2020-06-27 16:33:06,16859939, Excellent Consider that Yahoo says National Anthem  replaced Dems cheered Babylon  toppling  cultural symbols amp statue  Hussein Decried the Taliban amp ISIS destruction  cultural symbols amp Trump  remarks   symbols Can Trump sign   ban Democrat Party 
1276908548753063936,2020-06-27 16:01:36,630804645,Shame  you Yahoo StopHorseRacing StopKillingHorses Horses AnimalRights via 
1276904235230089217,2020-06-27 15:44:28,823135638048280577,Let  Honor His Majesty the King Honorable for His Excellent Service  Human beings Thilakasiri Vitharana  BBC CNN ABC USA LKA USAToday FoxNews Yahoo MSNBC Google Reuters DonaldTrump WhiteHouse POTUS Senate GovPlanets Trump  
1276895391645040643,2020-06-27 15:09:19,822135516162310144, SEOSaturday Get The Best Local Citation Building With StandOut Local SEO Services Contact  today  start your journey  digital marketing success standout socialmarketing sosm google bing yahoo ads ppc socialmedia sem facebook insta twitter seo 
1276893304940924929,2020-06-27 15:01:02,1028560506926190594,Famous Website Names Where Did They Actually Come From Google Yahoo Apple Bing Ebay Skype Amazon 
1276893050036518912,2020-06-27 15:00:01,96206175,Does your small business website need  upgrade    the reality  that    consumers won  shop  your website    neglected  seems outdated Click here  learn more yahoo smallbusiness webdesign webhosting YSB
1276858387024633856,2020-06-27 12:42:17,1214798144237473792,Now  Facebook  made friends with singer Hiroshi Kitamura Not from  own Facebook but from Kyoichi Tsuzuki  Facebook Geniuspainter KyoichiTsuzuki ROADSIDERS Instagram Google Yahoo 
1276842881353990145,2020-06-27 11:40:40,2614275211,How  Unblock Email Addresses  Yahoo Mail Read More Here  EmailAddresses Mail Yahoo YahooMail 
1276828149569908736,2020-06-27 10:42:07,1217693123876282368, Google  first femaleengineer and   employee MarissaMayer spent   years  the tech company which  the source  much  her fortune fundstostartup startupfundingindia sfi startupcommunity idealists forbes  yahoo 
1276795631315693568,2020-06-27 08:32:54,1148374217706168321,This  the   game  bought from yesterday  really appreciate this win Hushpuppi Liverpool champions Rema YNWA Burna bewonderful HappyBirthdayQueenB Chelsea fool klopp esther Leicester yahoo wizkid frodd Nelson Alien Hmmn diane Wande 
1276783050928553990,2020-06-27 07:42:55,742252824092872704, why would you delete   years worth   emails  just logged into  yahoo email account  find  old email and   totally empty WTH happened And why 
1276772708467040256,2020-06-27 07:01:49,988368683310383105,Yahoo News Malaysia  Jailbreak   and the Indonesian action stars yahoo cinema malaysia cambodia indonesia theraid johmwick starwars  
1276757212262592512,2020-06-27 06:00:15,770261838617542656,Got  shirt  the mail today WeWillRideAgain yahoo minidonuts 
1276748672978411521,2020-06-27 05:26:19,14358536, Totally neglected during the Yahoo era   gradually easing out  Flickr interactions too much censorship  photo journalist type posts 
1276726387441840130,2020-06-27 03:57:45,1138452316464537600,wow  didn  know yahoo had cell phone service  might have  check this out for but  mth trying  find the best service provider with good signal for country living 
1276724247998627841,2020-06-27 03:49:15,802649176299466752,Even more troubling per Maddow NSC  Senior Director for Russia RESIGNED shortly after Trump was notified about Putin paying bounties for dead   soldiers Was  PUSHED OUT Hmm TheResistance TRMS CNN MSNBC Yahoo Google Yahoo FBRParty 
1276720587402964994,2020-06-27 03:34:43,17453539, BiggestMistakes Sony separating from Ericsson Nokia going with Microsoft instead  android Yahoo going with Microsoft instead  google Blackberry not upgrading updating itself  more popular MobileOS
1276716505154142208,2020-06-27 03:18:29,802649176299466752, BREAKING Turns out Trump was told WAY BACK  March that Russia Putin PAID Afghan militants  KILL   troops and what has  done about  NOT  DAMN THING TheResistance CNN MSNBC FoxNews Yahoo Google Yahoo Google FBRParty 
1276695339240763392,2020-06-27 01:54:23,280074029,Just watch UPPITY  Netflix  see NASCAR  truth Everything else  just  NOOSEANCE TodayShow FirstTake CNN ESPN   NBCSports NBCSN DailyShow CBSNEWS Outkick WSJ NYTimes LATimes USAToday Yahoo SacrificialLamb 
1276685833320329216,2020-06-27 01:16:36,135218139, its  Shame that you cant value loyal users  Yahoo You  your own will deleted    yrs old mailbox without any single intimation amp  efforts are taken  recover  What  your ceo  mailbox was deleted boycottyahoo
1276679572604551168,2020-06-27 00:51:44,348046123,Why don  the Dodgers take this opportunity  help  Toles out  pick him  and take him for mental health care  Yahoo Sports  would like  see that story Outfielder Andrew Toles jailed after being found sleeping behind Florida airport 
1276654972541628417,2020-06-26 23:13:59,16859939, Yahoo says National Anthem  replaced MSM cheered Babylon destruction cultural  symbols amp when statue  Hussein toppled Decried the Taliban amp ISIS destruction  cultural symbols amp Trump  remarks   symbols Time  ban Democrat Party 
1276654114932510720,2020-06-26 23:10:34,49543005,  would let them have access   Yahoo account   drop the password for them   can remember  sef 
1276652542445998080,2020-06-26 23:04:19,203070054,  Doug Toy   Movie Figurine Vintage McDonald  collectible doyourememberwhen Etsy Yahoo 
1276634949219688452,2020-06-26 21:54:25,802649176299466752, BREAKING  GREAT Thanks  Trump  BUNGLED COVID  response the    now  the EuropeanUnion   fly list BANNED from visiting MAGA indeed TheResistance CNN MSNBC FoxNews Yahoo Google FridayThoughts FBRParty 
1276614246722342912,2020-06-26 20:32:09,293027512, Celebrities design thank you pins Video Yahoo News  Entertainment AcademyAwards
1276597370411761664,2020-06-26 19:25:05,1576451930, Yahoo users have until July    file databreach claims cybersecurity security privacy law
1276582523556909057,2020-06-26 18:26:06,793337453553655808, Yahoo shopping Soft Bank   just pose 
1276561855352373249,2020-06-26 17:03:58,3481515496, yahoo  the blow horn for white supremacy 
1276560858584317959,2020-06-26 17:00:00,96206175,  week    lockdown with  end  sight Are you online yet Get  FREE Custom Domain Webpage and   emails This offer  only good until the end  June Get online TODAY yahoo smallbusiness COVID  payitforward domain customemail YSB
1276559054324879363,2020-06-26 16:52:50,1276554122829930501,Hushpuppi has been arrested  Dubai police Dubai police describe Hushpuppi   international online scammer known  Ramon Olorunwa Abbas but who goes  Hushpuppi  social media platforms Hushpuppi HushpuppiArrest huspuppi Yahoo scammer 
1276556869620957184,2020-06-26 16:44:09,3481515496, truly understand how racist the unitedstates  all you have    read Yahoo reactions blm Karen AMERIKA AmericaOrTrump
1276554762100432896,2020-06-26 16:35:47,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554512065429507,2020-06-26 16:34:47,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554390942347264,2020-06-26 16:34:18,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554247413198848,2020-06-26 16:33:44,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554164047237121,2020-06-26 16:33:24,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554089250164736,2020-06-26 16:33:06,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276554025974984706,2020-06-26 16:32:51,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276553874304712705,2020-06-26 16:32:15,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276553748593041414,2020-06-26 16:31:45,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276553420879433729,2020-06-26 16:30:27,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276553368337432577,2020-06-26 16:30:14,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276553249248571392,2020-06-26 16:29:46,32248950, LyndseyParker Editor  Chief Yahoo Music says Why  might  time  finally replace The Star Spangled Banner with  new national anthem 
1276544265712218114,2020-06-26 15:54:04,979129868163141632, Yahoo   left wing  they come They aggregate trash like Newsweek amp TheRawStory  their timeline The Raw Story even made   fake Lolita Express Flight Manifest amp added Trump  name  week after the originals came out FakeNewsMedia 
1276540500762398722,2020-06-26 15:39:07,22496487,  not just for some but for Everyone Tank and the Bangas amp Friends What the World Needs Now  proud   part  this project Track available  DSPs brooklynmusicexperience tankandthebangas yahoo elephant 
1276515306970677250,2020-06-26 13:59:00,1216370375178833920, you  extra source  income  your convenience for more info       Hushpuppi Arewatwitterconnect CynthiaMorgan Fergie Rema AdebayoOgunlesi HushpuppiArrest burnaboy shopwithtasha alaba Guendouzi yahoo abuja Kindly retweet 
1276514772096217088,2020-06-26 13:56:52,1051219984368599041,Best SEO Company Increase Brand Awareness Website Traffic Leads and Conversions BestSEOCompany BestSEO SEOCompany searchengineoptimization searchengine SEO Searchengine search Google GoogleSEO Bing BingSEO Yahoo YahooSEO HSGRA 
1276513722836692993,2020-06-26 13:52:42,1237457411935473666,Nigerian artist returning full luggage  clothes and Gucci shoes back toHushPuppi  avoid dubai police Wahala Hushpuppi Yahoo YahooBoys DubaiPolice Efcc LegitDeyPay SayNoToFraud BeContented HardWork Pays 
1276512647136116739,2020-06-26 13:48:26,1237457411935473666,Forget Hushpuppi Yahoo YahooBoys DubaiPolice Efcc LegitDeyPay SayNoToFraud BeContented HardWork Pays BBNaijaVsHouseOfMoses watch  have sense 
1276512555532341248,2020-06-26 13:48:04,1051219984368599041,Increase traffic and sales everyday  using search engine optimization searchengineoptimization searchengine SEO Searchengine search Google GoogleSEO Bing BingSEO Yahoo YahooSEO HSGRA LocalTopSEOCompany Wikipedia 
1276493522292654080,2020-06-26 12:32:26,2790280460, indirectly means Yahoo Shameon That another thing that after thier funeral  many appeared 
1276493167257362439,2020-06-26 12:31:01,409423857,The EFCC should work hand  hand with Interpol amp the DUBIA police force  touchlight many Nigerian celebrities amp Politicians that has links with Hushpuppi Mopha Vintus amp others  NIG HushpuppiArrest Hushpuppi Yahoo
1276487351452270592,2020-06-26 12:07:55,1305556771, According  the   Word Drug Report about   million people used psychoactive drugs   million developed drug use disorders and majority  this set are young people    youth and  SayNoToDrugAbuse PSNdrugabuse HMIQdrugabuse yahoo HushpuppiArrest 
1276476550549065733,2020-06-26 11:25:00,701909256291938304,NORTH INDEED  Not Make Noise See SHOE FACTORY THAT MAKES     Million Shoes Per Day  Kano State Hushpuppi HushpuppiArrest daddyfreeze daddy freeze Npower Juma Yahoo cynthiamorgan bbnaijavshouseofmoses 
1276472624210677760,2020-06-26 11:09:23,1235824607283699713,GAME WON YOU CAN CALL  WHATSAPP      YOUU ARE INTERESTED HushpuppiArrest BBNaijaVsHouseOfMoses ShopWithTacha switch tigerwit uber juma Dillz guendouzi Daniel ganong NPower Yahoo guyton Klopp fool Amanda Nasri Spectranet Alien Nigeria 
